Source,Target,date
US,JP,2016.9.18 16:20
JP,US,2016.9.19 23:25
US,GB,2019.2.16 13:22
GB,US,2019.2.17 17:39
KW,SA,2017.7.17 19:58
SA,AE,2017.7.18 01:40
AE,KW,2017.7.20 17:52
GB,BE,2017.1.10 20:06
BE,GI,2017.1.13 05:10
BR,US,2017.6.10 00:29
JP,US,2012.1.15 15:23
US,FR,2012.1.21 05:28
FR,IT,2012.1.24 12:49
IT,JP,2012.1.26 08:31
JP,US,2012.2.15 16:56
US,JP,2012.2.24 08:38
JP,FR,2012.3.2 18:20
FR,IT,2012.3.7 05:52
IT,DE,2012.3.8 19:03
DE,JP,2012.3.9 08:31
JP,IT,2012.3.9 19:37
IT,JP,2012.3.11 06:45
GB,ES,2018.5.23 18:55
GB,MT,2018.7.28 11:00
DE,KR,2018.3.7 08:52
KR,DE,2018.3.8 11:08
MX,US,2018.2.20 20:03
GB,DE,2013.12.19 16:21
DE,ES,2013.12.26 20:25
ES,DE,2014.1.17 22:12
DE,ES,2014.1.18 19:24
ES,DE,2014.1.18 23:01
DE,ES,2014.1.26 12:25
ES,FR,2014.1.26 20:49
FR,BE,2014.1.29 12:37
BE,DE,2014.1.29 14:57
DE,FR,2014.2.1 23:19
FR,DE,2014.2.2 02:23
DE,FR,2014.2.9 20:24
FR,BR,2014.2.26 22:07
BR,AR,2014.11.29 18:37
AR,PY,2014.11.30 13:43
PY,AR,2014.12.2 00:25
AR,BR,2014.12.4 16:03
BR,ES,2014.12.24 20:26
ES,BR,2014.12.30 22:53
BR,CH,2015.8.10 21:54
CH,FR,2015.8.22 22:23
FR,CH,2015.8.24 22:58
CH,BR,2015.9.3 01:57
BR,US,2015.9.12 16:36
US,BR,2015.9.23 02:33
BR,DE,2016.5.20 23:25
DE,IT,2016.6.15 23:35
IT,DE,2016.6.26 01:57
DE,BR,2016.7.2 01:29
BR,KH,2016.8.14 23:14
KH,BR,2016.8.20 23:28
BR,MX,2016.8.29 00:19
MX,BR,2016.8.31 00:34
BR,PE,2016.10.25 02:28
PE,BR,2016.11.4 00:08
BR,DE,2016.12.25 16:05
DE,BR,2016.12.28 00:14
BR,DE,2017.3.13 15:47
DE,IT,2017.3.22 15:35
IT,DE,2017.4.13 15:28
DE,IT,2017.4.21 15:34
IT,BR,2017.4.23 22:49
BR,IT,2017.4.28 15:58
IT,IN,2017.10.30 14:00
IN,KH,2017.12.2 00:57
KH,IT,2017.12.13 14:28
IT,BR,2017.12.27 19:31
BR,IN,2018.3.20 00:16
IN,BR,2018.3.28 15:32
BR,IT,2018.6.17 21:04
IT,TH,2018.8.19 18:00
TH,DE,2018.9.14 21:20
DE,IT,2018.10.6 21:05
IT,GB,2018.10.24 16:09
GB,FR,2018.11.21 20:35
FR,DE,2018.12.1 16:31
DE,TH,2018.12.9 21:10
TH,BR,2018.12.23 17:16
BR,TH,2019.4.4 21:37
TH,BR,2019.4.14 21:34
BR,IT,2019.5.5 21:13
IT,BR,2019.6.7 23:05
BR,KH,2019.8.11 21:40
KH,BR,2019.8.15 16:49
US,IE,2016.6.29 20:18
IE,GB,2016.7.4 19:04
US,GR,2018.7.18 20:39
GR,US,2018.7.21 17:35
GB,ES,2018.6.1 18:11
ES,PT,2018.6.9 06:53
CO,CH,2018.12.21 06:16
CH,CO,2018.12.21 14:12
CO,PA,2018.12.21 18:59
PA,CO,2018.12.21 19:51
GB,BE,2019.1.19 21:13
BE,GB,2019.1.25 05:20
GB,JM,2019.10.30 23:17
NO,SE,2018.7.20 19:14
SE,GB,2018.7.21 16:55
GB,NO,2018.8.2 09:25
US,FI,2018.10.20 12:54
FI,US,2018.10.21 00:08
US,LU,2018.10.25 04:49
LU,US,2018.10.25 08:07
US,LU,2018.10.25 13:08
LU,US,2018.10.26 14:34
TR,RO,2019.2.21 21:21
RO,AL,2019.2.25 14:42
SO,AE,2018.8.11 16:04
SD,EG,2018.6.14 15:21
ZA,NL,2019.4.2 18:32
NL,ZA,2019.4.3 08:55
NL,US,2018.3.26 18:15
US,ES,2017.8.3 21:03
ES,CA,2017.8.5 04:13
ES,GB,2018.8.10 20:31
GB,ES,2018.8.20 18:06
ES,GB,2018.8.21 09:35
GB,ES,2018.8.22 18:06
ES,GB,2018.8.24 11:55
GB,ES,2018.8.26 11:00
ES,GB,2018.8.30 10:17
GB,ES,2018.9.1 13:50
MY,ID,2016.5.13 14:09
ID,MY,2016.5.20 14:28
CA,NL,2016.9.9 01:25
NL,CA,2016.9.10 21:35
GB,IT,2019.4.22 15:48
AU,PH,2014.11.26 02:17
ID,TH,2016.10.30 03:57
TH,ID,2016.10.30 15:25
ID,TH,2016.10.31 02:17
TH,ID,2016.11.3 12:33
ID,TH,2016.11.4 03:26
US,BS,2016.2.16 20:12
BS,US,2016.2.27 19:27
JP,TW,2019.9.27 15:09
TW,JP,2019.9.30 04:09
AU,US,2016.7.15 16:15
US,AU,2016.7.26 01:23
BR,AR,2018.1.6 00:57
ID,MY,2015.10.20 14:54
MY,ID,2015.10.23 02:26
ID,MY,2015.10.24 14:28
MY,ID,2015.11.2 13:52
ID,MY,2015.11.8 16:07
MY,ID,2015.11.20 16:51
ID,MY,2015.11.24 12:15
MY,ID,2015.11.26 04:54
GB,AE,2018.10.27 10:54
US,CA,2017.3.3 23:03
CA,US,2017.3.9 08:41
GB,BE,2017.8.1 09:43
BE,FR,2017.8.3 13:39
FR,NL,2017.8.4 12:57
NL,BE,2017.8.4 13:26
BE,FR,2017.8.5 13:10
FR,GB,2017.8.5 22:36
US,JM,2019.1.19 14:45
FR,CH,2016.12.9 10:44
GB,IE,2015.10.6 19:44
TR,BE,2017.9.17 15:35
BE,FR,2017.10.14 13:09
FR,BE,2017.10.15 18:26
BE,FR,2017.10.15 18:29
FR,BE,2017.10.19 16:00
BE,DE,2017.10.28 08:42
DE,BE,2017.10.30 08:30
BE,NL,2017.11.12 10:20
NL,BE,2017.11.25 13:01
BE,DE,2017.12.2 10:30
DE,BE,2017.12.5 20:33
BE,TR,2017.12.26 22:04
TR,BE,2017.12.27 18:54
BE,FR,2018.1.14 10:09
FR,BE,2018.1.25 17:21
BE,CZ,2018.4.10 20:39
CZ,AT,2018.4.11 22:59
AT,HU,2018.4.12 11:51
HU,CZ,2018.4.17 19:02
CZ,BE,2018.4.23 21:34
BE,IT,2018.4.24 07:21
IT,VA,2018.4.27 17:53
VA,IT,2018.4.27 17:53
IT,BE,2018.5.5 17:27
BE,IT,2018.5.10 16:17
IT,BE,2018.5.10 16:50
BE,TR,2018.5.17 18:03
IT,ES,2016.1.21 10:08
ES,IT,2016.1.23 12:44
SA,KW,2019.8.17 15:09
KW,SA,2019.8.18 14:46
US,PH,2016.10.11 00:53
PH,TW,2016.10.12 03:58
TW,US,2016.10.13 23:26
US,PH,2016.10.21 02:10
PH,US,2016.10.22 02:51
IT,US,2017.7.29 05:38
US,SK,2017.8.3 06:08
SK,AT,2017.8.5 05:45
AT,CZ,2017.8.6 05:54
CZ,AT,2017.8.7 05:33
AT,SK,2017.8.8 06:48
SK,CZ,2017.8.8 07:08
CZ,SK,2017.8.13 08:24
SK,CZ,2017.8.14 06:16
CZ,US,2017.8.15 06:53
US,CZ,2017.8.19 10:18
CZ,GB,2017.8.21 06:22
GB,US,2017.8.22 05:09
US,IT,2017.8.27 06:00
IT,US,2017.8.28 05:39
US,IT,2017.9.2 04:51
IT,US,2017.9.4 05:10
US,IT,2017.9.6 04:57
IT,US,2017.9.7 05:00
US,IT,2017.9.9 06:37
IT,US,2017.9.11 05:05
US,IT,2017.9.14 04:58
IT,US,2017.9.16 05:22
US,GB,2017.9.17 06:22
GB,IT,2017.9.29 05:39
IT,GB,2017.10.5 04:46
GB,US,2017.10.6 05:09
US,GB,2017.10.7 05:05
GB,US,2017.10.9 05:55
MX,CO,2019.1.29 18:25
CO,BR,2019.2.1 18:37
BR,US,2019.2.2 23:53
US,MX,2019.2.4 19:54
MX,US,2019.2.6 17:50
US,NZ,2019.2.7 18:11
NZ,DZ,2019.2.9 20:29
DZ,MX,2019.2.10 18:17
MX,PE,2019.2.12 18:31
PE,DE,2019.2.13 18:53
DE,MX,2019.2.18 19:10
US,DO,2019.3.25 02:33
DO,US,2019.3.28 17:28
US,DO,2019.3.30 12:02
DO,US,2019.3.31 12:22
US,DO,2019.4.1 05:17
ID,ES,2018.8.9 13:26
ES,ID,2018.8.10 08:07
ID,SG,2018.8.10 16:58
JP,PH,2018.11.2 22:21
BR,IT,2017.8.13 23:42
IT,GB,2017.8.14 00:17
GB,CZ,2017.8.17 16:58
IN,AE,2016.4.29 08:37
AE,IT,2016.4.29 18:54
US,JM,2019.10.21 22:46
KW,AE,2019.1.16 03:25
US,IL,2018.6.4 13:48
JP,PH,2018.9.5 09:45
PH,JP,2018.9.9 10:16
NZ,CN,2017.1.24 04:02
CN,NZ,2017.2.19 08:48
GB,NL,2018.4.30 15:16
NL,GB,2018.4.30 18:29
US,VN,2018.6.28 05:31
BR,IT,2018.9.15 14:23
IT,BR,2018.9.16 16:07
GB,US,2017.4.5 22:59
US,GB,2017.4.6 09:06
GB,US,2017.4.7 06:57
US,GB,2017.4.7 13:56
US,FR,2019.3.7 13:18
FR,CA,2019.3.7 19:10
CA,MX,2019.3.11 12:06
MX,US,2019.3.12 12:15
US,CA,2019.3.13 12:10
IQ,TR,2018.10.29 11:54
US,RU,2018.7.2 17:11
RU,US,2018.7.2 23:32
US,CA,2018.7.14 06:53
CA,US,2018.7.14 22:38
TH,DK,2018.3.25 10:05
DK,IS,2018.4.1 04:46
IS,CH,2018.4.21 04:51
CH,ES,2018.6.8 12:41
ES,KE,2018.9.19 12:00
KE,ZW,2018.11.1 12:23
ZW,TH,2018.11.11 12:39
TH,RU,2018.11.14 09:58
RU,SG,2018.11.18 09:23
SG,TH,2018.11.19 12:13
TH,RU,2018.11.21 11:03
RU,PH,2018.11.28 11:47
PH,TH,2018.12.5 12:58
TH,PH,2018.12.31 12:29
PH,TH,2019.1.2 12:29
PH,US,2019.2.19 11:59
US,PH,2019.2.22 11:28
PH,US,2019.2.25 08:16
US,PH,2019.2.26 12:00
GB,ES,2018.9.14 22:05
ES,GB,2018.9.18 15:35
NZ,IT,2016.9.13 14:59
CA,US,2018.8.10 21:52
US,TH,2018.8.11 06:10
GB,ES,2017.7.13 08:37
ES,GB,2017.7.19 15:50
CA,CN,2016.7.18 10:17
CN,JP,2016.8.2 11:28
BR,UY,2018.6.1 04:58
DE,NL,2018.3.27 20:46
PH,FR,2016.10.15 06:38
FR,PH,2016.10.16 12:38
PH,HR,2016.10.18 08:26
HR,IT,2016.10.20 10:59
IT,HR,2016.10.25 14:47
HR,PH,2016.11.5 15:23
US,GB,2019.1.15 22:28
GB,FR,2019.2.21 11:46
FR,GB,2019.2.26 06:12
JP,TW,2017.9.4 05:39
JP,IT,2017.7.19 18:00
GB,FR,2018.7.29 15:26
ES,AE,2017.2.9 23:26
AE,BE,2017.2.10 22:22
BE,ES,2017.2.11 10:20
IN,BR,2018.2.1 12:39
US,KR,2018.2.23 07:54
IT,FR,2018.7.31 12:35
ES,FR,2018.6.25 11:46
FR,ES,2018.6.27 11:47
ES,FR,2018.6.28 15:14
FR,ES,2018.6.29 21:13
US,BR,2017.4.19 14:46
BR,US,2017.4.24 05:53
GB,US,2018.3.5 00:42
US,TH,2017.11.30 13:00
US,CA,2018.2.3 20:19
CA,US,2018.2.10 00:40
CA,US,2018.12.30 13:31
GB,BG,2018.9.22 08:22
PH,HK,2019.3.1 06:34
HK,PH,2019.3.1 12:48
PH,KR,2018.1.7 08:56
KR,PH,2018.1.9 23:49
US,IS,2018.10.6 12:30
GB,ES,2018.7.10 20:36
GB,US,2018.9.3 20:34
TH,RU,2017.10.21 12:17
RU,KH,2017.10.21 21:56
KH,TH,2017.10.25 12:13
MY,BN,2016.7.19 02:15
BN,MY,2016.7.20 01:49
CA,US,2018.5.22 10:39
US,CA,2018.5.24 10:29
BR,JP,2019.2.12 12:21
JP,BR,2019.2.13 20:43
GB,PT,2018.5.24 10:26
US,BE,2017.9.12 03:29
BR,CL,2017.11.24 01:49
GB,FR,2015.4.3 19:12
GB,PT,2018.9.19 09:06
CA,DE,2017.8.16 21:21
DE,FR,2017.8.17 14:04
FR,NL,2017.8.18 02:09
BH,SA,2019.2.12 18:21
US,UA,2018.7.13 21:56
UA,GR,2018.7.14 04:57
GR,DE,2018.7.31 07:04
DE,UA,2018.8.6 15:43
UA,GE,2018.9.2 21:19
GE,AM,2018.9.7 13:55
AM,GE,2018.9.8 19:53
GE,QA,2018.9.15 02:42
QA,US,2018.9.15 20:13
AU,PH,2017.6.26 06:52
GB,FR,2019.2.19 10:07
IT,CN,2018.7.9 04:09
GB,US,2018.3.8 21:51
US,GB,2018.3.10 15:47
TH,VN,2017.8.23 07:09
VN,TH,2017.8.25 17:52
MY,SG,2017.4.1 18:50
SG,MY,2017.4.4 11:54
SE,DK,2014.9.24 16:59
DK,DE,2014.9.25 11:10
DE,SE,2014.10.3 05:07
PE,AR,2018.11.14 00:06
US,CA,2019.1.4 15:32
CA,US,2019.1.6 03:41
GB,ES,2018.10.15 06:38
US,HN,2018.8.15 01:48
HN,US,2018.8.23 10:26
US,FR,2018.1.29 21:29
GB,SG,2016.9.23 07:18
SG,GB,2016.9.23 16:16
PH,AU,2017.6.26 15:05
AU,PH,2017.7.3 10:48
US,SG,2016.8.24 15:37
SG,US,2016.8.24 15:59
HK,MY,2018.1.7 11:11
MY,HK,2018.1.13 14:11
CA,AE,2015.10.5 19:58
AE,CA,2015.10.8 18:30
CA,US,2015.10.9 20:17
US,NP,2015.10.10 22:46
NP,BS,2015.10.10 23:03
US,PT,2018.5.30 06:36
PT,US,2018.6.4 01:33
US,CH,2018.2.12 17:13
CH,US,2018.2.13 01:25
US,IT,2018.2.13 03:54
IT,US,2018.2.13 14:40
SA,LB,2019.9.1 17:55
LB,EG,2019.9.1 18:49
EG,JO,2019.9.1 19:02
JO,SA,2019.9.2 00:21
SA,EG,2019.9.2 10:56
EG,LB,2019.9.2 11:01
US,GB,2014.12.2 20:32
GB,ES,2014.12.9 21:15
ES,GB,2014.12.14 17:17
US,RU,2017.9.13 19:28
CA,AU,2016.7.5 05:47
CZ,GB,2017.12.30 10:19
BH,KW,2018.10.30 19:29
MY,ID,2016.4.11 11:43
ID,MY,2016.4.14 13:14
RU,US,2019.7.14 15:28
US,UY,2019.7.14 20:35
UY,PE,2019.7.14 21:35
PE,RO,2019.7.14 23:38
RO,BR,2019.7.15 00:38
BR,CA,2019.7.15 04:43
CA,CL,2019.7.15 08:34
CL,BR,2019.7.15 10:35
CA,JP,2019.7.15 16:42
JP,PK,2019.7.15 17:43
PK,MX,2019.7.15 18:46
MX,CD,2019.7.15 19:46
CD,NE,2019.7.15 20:47
NE,AQ,2019.7.16 02:56
AQ,TM,2019.7.16 06:01
RU,CN,2019.7.16 09:02
CN,US,2019.7.16 10:03
US,KZ,2019.7.16 11:03
KZ,IR,2019.7.16 12:04
IR,MX,2019.7.16 13:16
MX,RU,2019.7.16 14:16
RU,TD,2019.7.16 16:17
TD,CN,2019.7.16 17:18
CN,AQ,2019.7.16 19:21
AQ,TJ,2019.7.16 21:46
TJ,CN,2019.7.16 22:47
CN,CM,2019.7.16 23:52
CM,SN,2019.7.17 00:54
SN,IR,2019.7.17 01:54
IR,PE,2019.7.17 03:57
PE,SY,2019.7.17 06:00
SY,CN,2019.7.17 07:02
CN,DZ,2019.7.17 08:03
DZ,CL,2019.7.17 09:04
CL,GN,2019.7.17 10:04
GN,AU,2019.7.17 11:05
TR,DE,2018.8.11 13:16
DE,AT,2018.8.13 14:07
AT,SK,2018.8.15 10:59
SK,CZ,2018.8.16 12:27
CZ,DE,2018.8.18 11:09
DE,IT,2018.8.21 07:40
IT,VA,2018.8.22 08:46
VA,IT,2018.8.22 14:03
IT,DE,2018.8.23 15:29
DE,TR,2018.8.31 19:13
BR,AU,2015.1.19 17:51
AU,BR,2015.1.25 19:10
RU,LT,2019.1.2 20:54
LT,RU,2019.1.7 13:20
FR,DE,2018.9.12 18:33
DE,PL,2018.9.13 20:47
US,BS,2018.5.11 14:18
AE,SA,2018.3.22 20:55
GB,IT,2019.5.20 13:12
IT,GB,2019.5.21 07:52
CA,US,2016.6.24 15:50
ES,MX,2018.9.7 11:43
MX,US,2018.9.10 21:55
SE,DK,2015.12.31 07:04
DK,ES,2015.12.31 17:48
CO,EC,2019.2.10 12:30
EC,CO,2019.2.14 12:06
PT,AE,2018.5.6 21:22
AE,TZ,2018.5.7 11:30
TZ,AE,2018.5.11 20:30
AE,DZ,2018.5.13 14:27
DZ,AE,2018.5.17 21:51
AE,PT,2018.5.18 11:44
US,PT,2018.6.4 07:56
PT,DE,2018.6.6 12:59
DE,PT,2018.6.9 15:02
PT,RO,2018.6.13 14:30
RO,GB,2018.6.18 15:47
GB,PT,2018.6.19 07:46
PT,UA,2018.6.21 09:43
UA,PT,2018.6.25 09:37
PT,US,2018.6.30 17:10
FR,CA,2018.12.2 21:38
US,MX,2019.9.23 04:14
MX,US,2019.9.29 18:40
US,ES,2018.9.6 21:58
ES,VA,2018.9.7 16:00
VA,IT,2018.9.8 19:59
IT,ES,2018.9.10 23:39
ES,US,2018.9.12 14:58
US,CA,2018.7.2 21:57
GB,MX,2018.4.10 10:04
AE,RU,2017.9.24 04:16
RU,GR,2017.9.29 02:48
KW,QA,2019.1.22 17:57
QA,KW,2019.1.27 19:33
KW,SA,2019.2.1 18:06
SA,KW,2019.2.2 17:57
KW,TR,2019.2.18 13:10
US,CA,2018.1.5 20:25
CA,US,2018.1.5 21:41
US,CA,2018.1.7 19:37
ES,CO,2017.4.28 09:55
CO,ES,2017.5.2 10:57
ES,CR,2017.5.2 12:36
US,HK,2018.11.16 08:58
HK,JP,2018.11.25 07:45
JP,US,2018.11.30 18:27
MX,US,2013.7.11 05:41
GB,KW,2019.3.14 17:18
KW,NL,2019.3.17 07:42
NL,GB,2019.3.17 10:30
US,ES,2016.11.17 23:13
ES,US,2016.11.18 19:25
PH,AE,2015.10.17 05:40
GU,US,2019.4.3 09:18
US,GU,2019.4.3 22:44
GU,US,2019.4.5 22:56
US,GU,2019.4.8 00:56
SG,RS,2017.8.1 10:07
RS,ID,2017.8.2 10:36
ID,PE,2017.8.4 13:04
PE,SG,2017.8.5 03:01
SG,CH,2017.8.6 10:10
CH,CN,2017.8.7 08:31
CN,HU,2017.8.8 06:43
HU,SG,2017.8.9 06:01
SG,PL,2017.8.10 07:16
PL,ID,2017.8.11 05:51
ID,SG,2017.8.12 04:27
SG,TH,2017.8.14 11:38
TH,PA,2017.8.20 11:24
PA,PL,2017.8.21 08:09
PL,TH,2017.8.23 01:06
TH,PL,2017.8.24 09:33
PL,TH,2017.8.26 01:52
TH,AU,2017.8.28 08:15
AU,KE,2017.8.29 07:29
KE,RO,2017.8.30 03:11
RO,CO,2017.8.31 04:09
CO,KE,2017.9.1 05:06
KE,PA,2017.9.2 06:55
PA,SG,2017.9.3 05:18
SG,TH,2017.9.4 03:09
TH,KE,2017.9.5 04:41
KE,PE,2017.9.7 05:37
PE,BA,2017.9.8 06:41
BA,AE,2017.9.10 08:10
AE,CA,2017.9.12 05:53
CA,CN,2017.9.14 06:44
CN,SG,2017.9.15 07:56
SG,SI,2017.9.16 05:05
SI,TW,2017.9.17 13:05
TW,TR,2017.9.20 04:48
TR,TH,2017.9.21 09:31
NZ,AU,2019.10.4 03:47
GB,ES,2017.1.9 13:39
US,HN,2017.12.14 18:41
HN,US,2017.12.15 18:48
AU,NZ,2015.10.28 23:41
US,TW,2018.1.13 00:23
TW,PH,2018.1.14 08:08
PH,US,2018.2.12 02:04
US,PH,2018.2.13 04:53
PH,US,2018.2.26 03:26
US,PH,2018.2.28 07:32
PH,US,2018.3.6 02:37
SG,MO,2016.12.15 12:08
MO,SG,2016.12.18 01:56
SG,MO,2016.12.19 09:51
MO,SG,2016.12.21 07:23
BE,GB,2017.2.28 21:35
SA,KW,2018.1.30 03:50
KW,SA,2018.2.3 19:02
US,CW,2017.12.3 05:03
GB,AU,2017.7.31 08:43
US,IR,2016.4.3 18:28
US,GB,2018.8.27 02:56
GB,US,2018.8.27 12:53
US,FR,2018.8.28 14:08
FR,SE,2018.8.28 22:03
SE,DE,2018.8.29 12:32
DE,US,2018.8.30 23:02
US,NL,2018.9.1 19:06
MY,HK,2018.9.10 05:35
HK,CN,2018.9.10 21:58
ID,JP,2019.3.25 05:04
JP,ID,2019.3.25 09:14
GB,US,2018.9.10 13:53
US,FR,2018.11.16 09:28
GB,AE,2019.3.28 12:08
GB,FR,2019.5.30 21:10
FR,ES,2019.5.31 15:22
ES,FR,2019.6.2 16:56
FR,GB,2019.6.5 09:46
RO,DE,2016.11.23 06:39
DE,NL,2016.11.24 22:50
BR,NL,2019.1.3 13:05
NL,SG,2019.1.7 15:29
SG,TH,2019.1.10 09:23
TH,AE,2019.1.20 10:24
AE,AR,2019.1.24 11:46
AR,TH,2019.1.28 15:08
TH,BR,2019.2.6 01:25
BR,CO,2019.5.1 16:17
US,BS,2018.10.2 00:25
BS,US,2018.10.6 15:22
US,IT,2019.3.11 07:56
LV,LT,2014.8.26 19:15
LT,LV,2014.8.27 10:02
CH,DE,2017.3.25 18:52
US,NO,2017.3.17 05:09
NO,DE,2017.3.20 08:55
DE,DK,2017.3.20 19:56
DK,NO,2017.3.21 11:20
NO,US,2017.3.24 01:01
US,CA,2015.10.19 19:07
JP,TW,2018.8.11 16:50
TW,JP,2018.8.12 21:16
GI,ES,2019.3.4 00:04
BR,FR,2015.5.21 15:41
FR,BR,2015.5.22 01:58
JP,SE,2018.2.3 08:25
SE,DE,2018.2.11 19:02
DE,FI,2018.2.14 14:06
FI,SE,2018.2.16 15:05
SE,JP,2018.2.18 10:00
PH,MY,2018.4.25 03:13
MY,PH,2018.4.30 05:03
US,ZA,2018.2.3 22:46
ZA,US,2018.2.6 14:37
MY,KZ,2017.9.6 12:15
KZ,MY,2017.9.14 06:13
CZ,RU,2018.7.9 20:21
MX,US,2019.7.7 07:15
US,MX,2019.7.24 18:18
US,MX,2016.11.15 01:18
FR,CN,2017.10.6 20:21
US,LC,2019.6.19 22:09
LC,US,2019.6.25 22:02
GB,US,2017.12.4 03:26
US,GB,2017.12.5 15:28
RU,IT,2017.7.10 09:15
IT,FR,2017.7.11 11:17
FR,BE,2017.7.12 12:31
BE,RU,2017.7.15 00:58
PT,CH,2018.7.10 12:07
CH,PT,2018.7.13 13:57
CA,US,2017.2.8 02:01
GB,DE,2017.3.16 21:08
GB,CV,2018.8.7 12:50
NL,PL,2018.4.25 20:46
PL,UA,2018.4.26 10:45
JP,US,2017.8.12 18:45
EC,US,2018.9.5 11:46
US,CO,2018.9.12 03:12
CO,US,2018.9.12 09:19
US,CO,2018.9.12 21:36
CO,US,2018.9.13 00:05
BR,US,2018.1.7 21:17
DE,GB,2018.7.27 17:25
JP,TW,2017.2.6 03:01
JP,US,2016.12.30 20:53
SG,PH,2018.11.25 12:10
PH,SG,2018.12.2 11:49
SG,GB,2018.12.3 13:42
KW,AE,2019.2.6 09:12
BR,UY,2016.4.12 17:55
UY,BR,2016.4.16 22:32
MY,US,2017.10.3 17:33
US,MY,2017.10.6 14:57
CA,US,2019.4.21 00:50
US,GE,2019.4.21 00:51
GE,US,2019.4.21 00:54
DO,MX,2018.1.12 13:38
IL,DE,2015.5.8 09:32
BE,FR,2017.5.14 05:06
FR,BE,2017.5.17 06:17
US,KY,2018.5.2 18:05
KY,US,2018.5.6 01:55
US,BR,2016.7.10 19:54
BR,US,2016.7.29 12:43
US,TT,2018.8.20 20:59
TT,US,2018.9.11 00:14
US,NG,2016.10.1 23:08
US,AG,2017.12.2 22:42
US,MX,2016.7.4 03:41
DE,TH,2019.3.5 03:59
DK,GB,2018.2.5 18:58
GI,ES,2019.3.4 00:04
US,DE,2018.4.1 16:16
DE,PL,2018.4.9 16:31
PL,US,2018.4.26 16:01
BS,US,2017.12.19 13:31
DE,NG,2017.7.26 12:52
RU,DE,2018.10.23 14:24
DE,BE,2018.10.25 11:37
PH,CA,2018.9.13 10:23
CA,PH,2018.9.22 13:30
US,SG,2018.9.21 22:59
SG,US,2018.9.26 22:59
US,LU,2018.9.27 06:07
LU,US,2018.9.30 18:29
US,LU,2018.10.1 07:42
LU,US,2018.10.6 14:05
GB,TH,2017.8.30 15:47
TH,GB,2017.9.12 13:59
GB,CH,2016.7.8 14:20
CH,FR,2016.7.9 19:01
FR,GB,2016.7.9 19:23
GB,CH,2016.7.9 19:38
CH,FR,2016.7.10 09:09
FR,CH,2016.7.10 17:14
CH,FR,2016.7.11 16:16
GB,GR,2018.11.19 10:40
US,TR,2018.5.16 21:28
US,GB,2018.4.10 16:40
GB,US,2018.4.14 19:15
SG,GB,2017.10.31 02:49
SG,MY,2018.7.26 10:15
BE,IT,2019.3.6 22:09
ES,DO,2016.6.7 17:51
DO,US,2016.6.11 17:27
TH,VN,2018.8.18 02:47
VN,TH,2018.8.18 06:45
TH,VN,2018.8.25 08:45
VN,TH,2018.8.26 05:44
TH,VN,2018.9.4 03:51
VN,TH,2018.9.5 04:36
TH,SG,2018.9.8 01:12
SG,TH,2018.9.8 13:02
NO,MT,2018.2.28 07:28
MT,NL,2018.3.8 10:56
PH,MY,2018.4.25 03:13
MY,PH,2018.4.30 05:03
US,IT,2018.11.26 11:54
IT,US,2018.11.28 18:09
NL,ID,2015.12.9 23:04
ID,NL,2015.12.10 13:26
KW,JP,2019.1.24 13:37
JP,KW,2019.1.26 13:35
GB,ES,2016.8.20 17:27
MY,CN,2017.12.28 08:35
CN,MY,2017.12.31 05:58
MY,CN,2018.1.3 11:03
CN,MY,2018.1.4 12:43
BH,MA,2018.7.25 16:50
GB,IE,2018.9.19 17:52
IE,GB,2018.9.21 15:26
TH,GB,2015.8.24 08:13
GB,BE,2015.8.27 03:32
BE,TH,2015.8.27 10:16
TH,US,2015.8.30 15:35
US,GB,2015.8.31 05:11
GB,TH,2015.8.31 07:11
TH,GB,2015.9.3 03:55
GB,TH,2015.9.3 16:54
TH,FR,2015.9.6 16:21
FR,US,2015.9.7 08:46
US,TH,2015.9.7 16:27
US,MX,2017.12.11 02:59
GB,FR,2019.5.21 11:41
FR,LU,2019.5.22 19:43
LU,DE,2019.5.24 12:15
DE,LU,2019.5.24 14:42
LU,FR,2019.5.26 20:21
GB,US,2016.8.16 01:18
TR,FR,2019.9.6 06:28
FR,TR,2019.9.8 21:57
SV,NI,2017.5.26 13:36
DO,AE,2017.7.10 12:29
AE,DO,2017.7.10 18:30
US,MX,2018.12.24 20:44
MX,US,2019.1.6 05:02
PA,AR,2018.11.20 20:59
AR,US,2018.11.21 19:25
CO,US,2016.3.21 01:32
ID,AU,2016.3.22 23:05
BR,UY,2016.11.30 02:15
UY,BR,2016.12.1 13:35
SG,ID,2019.10.13 04:45
ID,SG,2019.10.30 04:06
CR,GT,2017.9.15 05:10
GT,CR,2017.9.18 13:24
BE,FR,2018.5.19 19:16
MC,FR,2016.2.13 07:31
GB,DE,2018.4.29 13:51
DE,GB,2018.5.1 20:28
AU,MX,2018.7.19 23:52
AR,ES,2017.2.10 00:33
US,IT,2014.10.11 11:35
IT,VA,2014.10.18 09:13
VA,IT,2014.10.18 19:58
IT,US,2014.11.9 17:31
US,CN,2018.10.18 01:50
US,TT,2018.9.25 08:25
TT,US,2018.9.28 07:38
US,GB,2018.10.17 15:21
GB,FR,2018.10.18 17:17
SA,KW,2018.10.3 11:19
US,MX,2016.1.8 23:14
MX,US,2016.1.9 08:01
VE,US,2019.2.7 03:38
RU,BE,2019.1.26 08:36
SA,AE,2019.1.25 23:58
US,MX,2016.8.27 19:17
